ID,Player,From,To,Ht(cm),Wt(kg),Birth Date,Colleges,MVP,Finals MVP,All-Star MVP,Most Improved,Sixth Man,Defence Player,Rookie,All 1st,All 2nd,All 3rd,All Tot,All-Star,D Tot,D 1st,D 2nd,Total Awards
toolsan01,Andy Toolson,1991.0,1996.0,198.12,210.0,"January 19, 1966",Brigham Young University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hardaan01,Anfernee Hardaway,1994.0,2008.0,200.66,195.0,"July 18, 1971",University of Memphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,7.0
simonan01,Anfernee Simons,2019.0,2019.0,193.04,185.0,"June 8, 1999",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delgaan01,Angel Delgado,2019.0,2019.0,208.28,245.0,"November 20, 1994",Seton Hall University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sesayan01,Ansu Sesay,2002.0,2005.0,205.74,225.0,"July 29, 1976",University of Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jamisan01,Antawn Jamison,1999.0,2014.0,203.2,223.0,"June 12, 1976",University of North Carolina,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
zizican01,Ante Zizic,2018.0,2019.0,210.82,254.0,"January 4, 1997",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aventan01,Anthony Avent,1993.0,2000.0,205.74,235.0,"October 18, 1969",Seton Hall University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bennean01,Anthony Bennett,2014.0,2017.0,203.2,245.0,"March 14, 1993","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bonnean01,Anthony Bonner,1991.0,1996.0,203.2,215.0,"June 8, 1968",Saint Louis University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bowiean01,Anthony Bowie,1989.0,1998.0,198.12,190.0,"November 9, 1963",University of Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brownan02,Anthony Brown,2016.0,2018.0,200.66,210.0,"October 10, 1992",Stanford University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cartean01,Anthony Carter,2000.0,2012.0,185.42,190.0,"June 16, 1975",University of Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cookan01,Anthony Cook,1991.0,1996.0,205.74,205.0,"March 19, 1967",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davisan02,Anthony Davis,2013.0,2019.0,208.28,253.0,"March 11, 1993",University of Kentucky,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,3.0,1.0,2.0,13.0
fredean01,Anthony Frederick,1989.0,1992.0,200.66,205.0,"December 7, 1964",Pepperdine University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goldwan01,Anthony Goldwire,1996.0,2006.0,185.42,182.0,"September 6, 1971",University of Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grundan01,Anthony Grundy,2006.0,2006.0,190.5,180.0,"April 15, 1979",North Carolina State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
johnsan02,Anthony Johnson,1998.0,2010.0,190.5,190.0,"October 2, 1974",College of Charleston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jonesan01,Anthony Jones,1987.0,1990.0,198.12,195.0,"September 13, 1962","Georgetown University, University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masonan01,Anthony Mason,1990.0,2003.0,200.66,250.0,"December 14, 1966",Tennessee State University,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0
millean01,Anthony Miller,1995.0,2005.0,205.74,225.0,"October 22, 1971",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
morroan01,Anthony Morrow,2009.0,2017.0,195.58,210.0,"September 27, 1985",Georgia Institute of Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parkean01,Anthony Parker,1998.0,2012.0,198.12,215.0,"June 19, 1975",Bradley University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peelean01,Anthony Peeler,1993.0,2005.0,193.04,208.0,"November 25, 1969",University of Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pullaan01,Anthony Pullard,1993.0,1993.0,208.28,245.0,"June 23, 1966",McNeese State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
randoan01,Anthony Randolph,2009.0,2014.0,208.28,205.0,"July 15, 1989",Louisiana State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roberan02,Anthony Roberson,2006.0,2009.0,187.96,180.0,"February 14, 1983",University of Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tayloan01,Anthony Taylor,1989.0,1989.0,193.04,175.0,"November 30, 1965",University of Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tollian01,Anthony Tolliver,2009.0,2019.0,203.2,250.0,"June 1, 1985",Creighton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuckean01,Anthony Tucker,1995.0,1995.0,203.2,220.0,"April 4, 1969","Georgetown University, Wake Forest University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carran01,Antoine Carr,1985.0,2000.0,205.74,225.0,"July 23, 1961",Wichita State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rigauan01,Antoine Rigaudeau,2003.0,2003.0,200.66,210.0,"December 17, 1971",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
walkean02,Antoine Walker,1997.0,2008.0,203.2,224.0,"August 12, 1976",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0
wrighan01,Antoine Wright,2006.0,2011.0,200.66,210.0,"February 6, 1984",Texas A&M University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
anderan02,Antonio Anderson,2010.0,2010.0,198.12,215.0,"June 5, 1985",University of Memphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blakean01,Antonio Blakeney,2018.0,2019.0,193.04,192.0,"October 4, 1996",Louisiana State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burksan01,Antonio Burks,2005.0,2006.0,185.42,200.0,"February 25, 1980",University of Memphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daniean01,Antonio Daniels,1998.0,2011.0,193.04,195.0,"March 19, 1975",Bowling Green State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davisan01,Antonio Davis,1994.0,2006.0,205.74,215.0,"October 31, 1968",University of Texas at El Paso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
harvean01,Antonio Harvey,1994.0,2003.0,210.82,225.0,"July 6, 1970","Southern Illinois University, University of Georgia, Pfeiffer University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
langan02,Antonio Lang,1995.0,2000.0,203.2,205.0,"May 15, 1972",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcdyean01,Antonio McDyess,1996.0,2011.0,205.74,220.0,"September 7, 1974",University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
fotsian01,Antonis Fotsis,2002.0,2002.0,208.28,219.0,"April 1, 1981",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clevean01,Antonius Cleveland,2018.0,2018.0,198.12,195.0,"February 2, 1994",Southeast Missouri State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodwar01,Archie Goodwin,2014.0,2017.0,195.58,200.0,"August 17, 1994",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onuakar01,Arinze Onuaku,2014.0,2017.0,205.74,255.0,"July 13, 1987",Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gilliar01,Armen Gilliam,1988.0,2000.0,205.74,230.0,"May 28, 1964","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
johnsar02,Armon Johnson,2011.0,2012.0,190.5,195.0,"February 23, 1989","University of Nevada, Reno",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moultar01,Arnett Moultrie,2013.0,2014.0,210.82,249.0,"November 18, 1990","University of Texas at El Paso, Mississippi State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baynear01,Aron Baynes,2013.0,2019.0,208.28,260.0,"December 9, 1986",Washington State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afflaar01,Arron Afflalo,2008.0,2018.0,195.58,210.0,"October 15, 1985","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colliar01,Art Collins,1981.0,1981.0,193.04,185.0,"April 14, 1954",St. Thomas University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
longar01,Art Long,2001.0,2003.0,205.74,250.0,"October 1, 1972",University of Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
macijar01,Arvydas Macijauskas,2006.0,2006.0,193.04,214.0,"January 19, 1980",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sabonar01,Arvydas Sabonis,1996.0,2003.0,220.98,279.0,"December 19, 1964",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amayaas01,Ashraf Amaya,1996.0,1997.0,203.2,230.0,"November 23, 1971",Southern Illinois University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jonesas01,Askia Jones,1995.0,1995.0,195.58,200.0,"December 3, 1971",Kansas State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
norriau01,Audie Norris,1983.0,1985.0,205.74,230.0,"December 18, 1960",Jackson State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
croshau01,Austin Croshere,1998.0,2009.0,205.74,235.0,"May 1, 1975",Providence College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dayeau01,Austin Daye,2010.0,2015.0,210.82,220.0,"June 5, 1988",Gonzaga University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
riverau01,Austin Rivers,2013.0,2019.0,193.04,200.0,"August 1, 1992",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bradlav01,Avery Bradley,2011.0,2019.0,187.96,180.0,"November 26, 1990",University of Texas at Austin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0
johnsav01,Avery Johnson,1989.0,2004.0,177.8,175.0,"March 25, 1965","Cameron University, Southern University and A&M College",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
storeaw01,Awvee Storey,2005.0,2008.0,198.12,222.0,"April 18, 1977","University of Illinois at Urbana-Champaign, Arizona State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toupaax01,Axel Toupane,2016.0,2017.0,200.66,197.0,"July 23, 1992",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
armstbj01,B.J. Armstrong,1990.0,2000.0,187.96,175.0,"September 9, 1967",University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
johnsbj01,B.J. Johnson,2019.0,2019.0,200.66,200.0,"December 21, 1995","Syracuse University, La Salle University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tylerbj01,B.J. Tyler,1995.0,1995.0,185.42,185.0,"April 30, 1971","DePaul University, University of Texas at Austin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adebaba01,Bam Adebayo,2018.0,2019.0,208.28,255.0,"July 18, 1997",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davisba01,Baron Davis,2000.0,2012.0,190.5,209.0,"April 13, 1979","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0
steveba01,Barry Stevens,1993.0,1993.0,195.58,195.0,"January 17, 1963",Iowa State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sumptba01,Barry Sumpter,1989.0,1989.0,210.82,215.0,"November 11, 1965","University of Louisville, Austin Peay State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kofoeba01,Bart Kofoed,1988.0,1993.0,193.04,210.0,"March 24, 1964","Hastings College, University of Nebraska at Kearney",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bentibe01,Ben Bentil,2017.0,2017.0,205.74,235.0,"March 29, 1995",Providence College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colembe01,Ben Coleman,1987.0,1994.0,205.74,235.0,"November 14, 1961","University of Minnesota, University of Maryland",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davisbe01,Ben Davis,1997.0,2000.0,205.74,240.0,"December 26, 1972","University of Kansas, University of Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gillebe01,Ben Gillery,1989.0,1989.0,213.36,235.0,"September 19, 1965",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gordobe01,Ben Gordon,2005.0,2015.0,190.5,200.0,"April 4, 1983",University of Connecticut,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
handlbe01,Ben Handlogten,2004.0,2005.0,208.28,240.0,"November 16, 1973",Western Michigan University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hansbbe01,Ben Hansbrough,2013.0,2013.0,190.5,203.0,"December 23, 1987","Mississippi State University, University of Notre Dame",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mcdonbe01,Ben McDonald,1986.0,1989.0,203.2,210.0,"July 20, 1962","University of California, Irvine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mclembe01,Ben McLemore,2014.0,2019.0,195.58,201.0,"February 11, 1993",University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moorebe01,Ben Moore,2018.0,2018.0,203.2,220.0,"May 13, 1995",Southern Methodist University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simmobe01,Ben Simmons,2018.0,2019.0,208.28,230.0,"July 20, 1996",Louisiana State University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
uzohbe01,Ben Uzoh,2011.0,2012.0,190.5,205.0,"March 19, 1988",University of Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wallabe01,Ben Wallace,1997.0,2012.0,205.74,240.0,"September 10, 1974",Virginia Union University,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,5.0,4.0,6.0,5.0,1.0,20.0
udrihbe01,Beno Udrih,2005.0,2017.0,190.5,205.0,"July 5, 1982",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benjabe01,Benoit Benjamin,1986.0,2000.0,213.36,250.0,"November 22, 1964",Creighton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jamesbe01,Bernard James,2013.0,2015.0,208.28,240.0,"February 7, 1985",Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robinbe01,Bernard Robinson,2005.0,2007.0,198.12,210.0,"December 26, 1980",University of Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thompbe01,Bernard Thompson,1985.0,1989.0,198.12,210.0,"August 30, 1962","California State University, Fresno",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curlebi01,Bill Curley,1995.0,2001.0,205.74,220.0,"May 29, 1972",Boston College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edwarbi01,Bill Edwards,1994.0,1994.0,203.2,215.0,"September 22, 1971",Wright State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garnebi02,Bill Garnett,1983.0,1986.0,205.74,225.0,"April 22, 1960",University of Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hanzlbi01,Bill Hanzlik,1981.0,1990.0,200.66,185.0,"December 6, 1957",University of Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
jonesbi01,Bill Jones,1989.0,1989.0,200.66,175.0,"March 18, 1966",University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laimbbi01,Bill Laimbeer,1981.0,1994.0,210.82,245.0,"May 19, 1957",University of Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
martibi01,Bill Martin,1986.0,1988.0,200.66,205.0,"August 16, 1962",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayfibi01,Bill Mayfield,1981.0,1981.0,200.66,205.0,"October 17, 1957",University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wennibi01,Bill Wennington,1986.0,2000.0,213.36,245.0,"April 26, 1963",St. John's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
donovbi01,Billy Donovan,1988.0,1988.0,180.34,171.0,"May 30, 1965",Providence College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garrebi01,Billy Garrett,2019.0,2019.0,198.12,213.0,"October 16, 1994",DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
owensbi01,Billy Owens,1992.0,2001.0,203.2,220.0,"May 1, 1969",Syracuse University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reidbi01,Billy Reid,1981.0,1981.0,195.58,190.0,"September 10, 1957","University of New Mexico, University of San Francisco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thomabi01,Billy Thomas,2005.0,2008.0,193.04,208.0,"December 23, 1975",University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thompbi01,Billy Thompson,1987.0,1992.0,200.66,195.0,"December 1, 1963",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colesbi01,Bimbo Coles,1991.0,2004.0,185.42,180.0,"April 22, 1968",Virginia Polytechnic Institute and State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biyombi01,Bismack Biyombo,2012.0,2019.0,205.74,255.0,"August 28, 1992",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delebi01,Bison Dele,1992.0,1999.0,205.74,235.0,"April 6, 1969","University of Maryland, University of Arizona",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rasmubl01,Blair Rasmussen,1986.0,1993.0,213.36,250.0,"November 13, 1962",University of Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ahearbl01,Blake Ahearn,2008.0,2012.0,187.96,190.0,"May 27, 1984",Missouri State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
griffbl01,Blake Griffin,2011.0,2019.0,208.28,250.0,"March 16, 1989",University of Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5.0,6.0,0.0,0.0,0.0,12.0
edwarbl01,Blue Edwards,1990.0,1999.0,193.04,200.0,"October 31, 1965",East Carolina University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kimblbo01,Bo Kimble,1991.0,1993.0,193.04,190.0,"April 9, 1966","University of Southern California, Loyola Marymount University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlabo01,Bo Outlaw,1994.0,2008.0,203.2,210.0,"April 13, 1971","South Plains College, University of Houston",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hansebo01,Bob Hansen,1984.0,1992.0,198.12,190.0,"January 18, 1961",University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
martibo01,Bob Martin,1994.0,1995.0,213.36,250.0,"October 7, 1969",University of Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mccanbo01,Bob McCann,1990.0,1998.0,198.12,244.0,"April 22, 1964","Upsala College, Morehead State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
millebo01,Bob Miller,1984.0,1984.0,208.28,230.0,"July 9, 1956",University of Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
surabo01,Bob Sura,1996.0,2005.0,195.58,200.0,"March 25, 1973",Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
