ID,Player,Years,From,To,Ht(cm),Wt(kg),Birth Date,Colleges,MVP,Finals MVP,All-Star MVP,Most Improved,Sixth Man,Defence Player,Rookie,All 1st,All 2nd,All 3rd,All Tot,All-Star,D Tot,D 1st,D 2nd,Total Awards,Years.1,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR
piercpa01,Paul Pierce,19.0,1999.0,2017.0,200.66,235.0,"October 13, 1977",University of Kansas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,10.0,0.0,0.0,0.0,15.0,19.0,SF,1513,1444.0,34.441,6.404,14.460999999999999,44.284627619113465,1.599,4.3580000000000005,36.691142726021106,4.806,10.104,47.56532066508314,49.81329092040661,5.141,6.354,80.90966320428078,0.804,4.822,5.626,3.4939999999999998,1.2930000000000001,0.562,2.6489999999999996,2.7689999999999997,19.549,15.835
presspa01,Paul Pressey,11.0,1983.0,1993.0,195.58,185.0,"December 24, 1958",University of Tulsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,11.0,SG,799,463.0,27.44400000000001,3.975,8.225,48.328267477203646,0.113,0.502,22.50996015936255,3.862,7.723,50.0064741680694,49.01519756838906,2.6319999999999997,3.5239999999999996,74.6878547105562,1.2690000000000001,2.628,3.897,5.175,1.393,0.597,2.387,2.87,10.695,11.357999999999999
ellispe01,Pervis Ellison,11.0,1990.0,2001.0,205.74,210.0,"April 3, 1967",University of Louisville,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,C,478,245.0,24.395,3.843,7.527,51.05619768832204,0.002,0.042,4.761904761904762,3.841,7.485,51.315965263861045,51.069483193835524,1.764,2.559,68.93317702227432,2.2969999999999997,4.37,6.6670000000000025,1.45,0.617,1.584,1.6780000000000002,3.159,9.452,10.454
bellra01,Raja Bell,12.0,2001.0,2012.0,195.58,204.0,"September 19, 1976","Boston University, Florida International University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,12.0,SG,774,519.0,27.875999999999998,3.5839999999999996,8.193,43.74466007567436,1.34,3.27,40.97859327217125,2.244,4.922,45.59122308004876,51.92237275723179,1.238,1.558,79.46084724005135,0.5760000000000001,2.191,2.767,1.693,0.6809999999999999,0.177,0.951,2.623,9.745,6.561
rondora01,Rajon Rondo,13.0,2007.0,2019.0,185.42,186.0,"February 22, 1986",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,9.0,13.0,PG,930,831.0,32.326,4.502,9.844,45.73344169036978,0.406,1.301,31.206764027671017,4.096,8.543,47.945686526981156,47.795611540024396,1.383,2.259,61.221779548472774,1.103,3.875,4.978,8.555,1.733,0.142,2.8480000000000003,2.254,10.794,14.882
sampsra01,Ralph Sampson,9.0,1984.0,1992.0,223.52,228.0,"July 7, 1960",University of Virginia,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,9.0,C,494,399.0,30.158,6.492000000000001,13.322000000000001,48.73142170845219,0.026000000000000002,0.134,19.402985074626862,6.466,13.187999999999999,49.02942068547164,48.82900465395586,2.678,4.024,66.5506958250497,2.628,6.3020000000000005,8.929,2.322,0.86,1.6380000000000001,3.008,3.536,15.687999999999999,14.717
wallara01,Rasheed Wallace,16.0,1996.0,2013.0,208.28,225.0,"September 17, 1974",University of North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,16.0,PF,1286,1110.0,32.722,5.627999999999999,12.126,46.412666996536366,0.992,2.93,33.85665529010239,4.635,9.196,50.40234884732492,50.5030512947386,2.053,2.8489999999999998,72.06037206037206,1.411,5.2010000000000005,6.612,1.756,0.96,1.31,1.494,3.036,14.3,13.114
allenra02,Ray Allen,18.0,1997.0,2014.0,195.58,205.0,"July 20, 1975",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,12.0,18.0,SG,1471,1270.0,35.62699999999999,6.455,14.31,45.10831586303286,2.283,5.702000000000001,40.0385829533497,4.172,8.607999999999999,48.46654275092936,53.08525506638714,3.335,3.736,89.26659528907923,0.93,3.094,4.024,3.27,1.0979999999999999,0.19399999999999998,2.028,2.2159999999999997,18.528,14.614
lewisre01,Reggie Lewis,6.0,1988.0,1993.0,200.66,195.0,"November 21, 1965",Northeastern University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,SG,492,382.0,32.427,7.096,14.482000000000001,48.998757077751684,0.059000000000000004,0.305,19.344262295081965,7.037000000000001,14.177,49.636735557593276,49.20245822400221,3.303,4.0280000000000005,82.00099304865937,1.2830000000000001,3.012,4.295,2.565,1.26,0.8859999999999999,1.555,2.801,17.553,14.091
millere01,Reggie Miller,18.0,1988.0,2005.0,200.66,185.0,"August 24, 1965","University of California, Los Angeles",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,8.0,18.0,SG,1533,1448.0,34.525,5.99,12.780999999999999,46.86644237540097,1.879,4.766,39.42509441879983,4.1110000000000015,8.016,51.28493013972054,54.21719740239418,4.5710000000000015,5.145,88.843537414966,0.626,2.373,2.9989999999999997,2.9339999999999997,1.077,0.217,1.739,1.96,18.429000000000002,14.59
hamilri01,Richard Hamilton,14.0,2000.0,2013.0,198.12,185.0,"February 14, 1978",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,14.0,SG,1051,909.0,32.919000000000004,6.577000000000001,14.687000000000001,44.781098931027444,0.5720000000000001,1.655,34.5619335347432,6.005,13.032,46.07888275015347,46.72839926465582,3.667,4.3,85.27906976744187,0.905,2.29,3.195,3.418,0.795,0.147,2.2119999999999997,2.5980000000000003,17.392,11.395
mahorri01,Rick Mahorn,18.0,1981.0,1999.0,208.28,240.0,"September 21, 1958",Hampton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,PF,1223,688.0,23.065,2.737,5.572,49.12060301507538,0.004,0.034,11.764705882352938,2.733,5.537999999999999,49.349945828819074,49.15649676956209,1.37,1.9380000000000002,70.69143446852426,1.6059999999999999,4.556,6.162000000000001,0.9440000000000001,0.552,0.875,1.2670000000000001,3.1460000000000004,6.848,7.566
piercri01,Ricky Pierce,16.0,1983.0,1998.0,193.04,205.0,"August 19, 1959",Rice University,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,16.0,SG,1066,306.0,24.691,5.556,11.32,49.08127208480565,0.309,0.95,32.526315789473685,5.247999999999998,10.37,50.60752169720347,50.44611307420495,3.508,4.01,87.48129675810475,0.902,1.4669999999999999,2.369,1.8880000000000001,0.7859999999999999,0.157,1.508,2.326,14.929,10.029
smitsri01,Rik Smits,12.0,1989.0,2000.0,223.52,250.0,"August 23, 1966",Marist College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,C,971,888.0,26.619,6.101,12.04,50.672757475083074,0.004,0.031,12.903225806451616,6.097,12.009,50.770255641602134,50.68936877076411,2.6319999999999997,3.38,77.86982248520711,1.73,4.261,5.9910000000000005,1.39,0.436,1.237,1.817,3.532,14.838,11.856
covinro01,Robert Covington,6.0,2014.0,2019.0,205.74,225.0,"December 14, 1990",Tennessee State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,SF,336,288.0,29.845,4.164,10.402000000000001,40.030763314747155,2.324,6.47,35.919629057187024,1.839,3.932,46.77009155645982,51.201691982311104,1.955,2.408,81.18770764119601,0.9490000000000001,4.5710000000000015,5.521,1.58,1.646,0.7979999999999999,1.7469999999999999,3.0389999999999997,12.607000000000001,10.675999999999998
stricro02,Rod Strickland,17.0,1989.0,2005.0,190.5,175.0,"July 11, 1966",DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,PG,1146,775.0,30.743000000000002,4.968,10.947000000000001,45.382296519594405,0.179,0.634,28.23343848580441,4.789,10.312999999999999,46.43653641035586,46.19987211108066,3.116,4.325,72.04624277456647,1.079,2.665,3.7439999999999998,7.31,1.459,0.19699999999999998,2.6060000000000003,1.905,13.23,14.242
mccraro01,Rodney McCray,10.0,1984.0,1993.0,200.66,220.0,"August 29, 1961",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,10.0,SF,814,668.0,32.586999999999996,4.561,9.055,50.36996134732193,0.07,0.276,25.36231884057971,4.4910000000000005,8.779,51.156168128488424,50.75648812810603,2.499,3.287,76.02677213264374,2.12,4.462,6.5820000000000025,3.6310000000000002,0.759,0.6459999999999999,1.85,2.252,11.692,13.925999999999998
rogerro01,Rodney Rogers,12.0,1994.0,2005.0,200.66,235.0,"June 20, 1971",Wake Forest University,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,SF,948,353.0,24.884,4.041,9.033,44.73596811690469,0.794,2.309,34.38718059766133,3.247,6.724,48.289708506841144,49.130964242222966,1.79,2.582,69.32610379550735,1.44,2.989,4.428999999999999,1.94,0.973,0.519,1.831,3.063,10.667,7.849
blackro01,Rolando Blackman,13.0,1982.0,1994.0,198.12,190.0,"February 26, 1959",Kansas State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,13.0,SG,1049,853.0,32.625,6.979,14.172,49.24499012136607,0.22699999999999998,0.665,34.13533834586466,6.7520000000000024,13.505999999999998,49.99259588331112,50.04586508608524,3.673,4.363,84.18519367407747,1.072,2.2430000000000003,3.3160000000000003,3.049,0.722,0.275,1.864,1.671,17.858,13.800999999999998
seikaro01,Rony Seikaly,11.0,1989.0,1999.0,210.82,230.0,"May 10, 1965",Syracuse University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,C,692,616.0,31.503,5.337999999999999,11.038,48.36021018300416,0.009000000000000001,0.046,19.565217391304344,5.329,10.991,48.485124192521155,48.40097843812286,3.955,5.822,67.93198213672278,3.15,6.28,9.431000000000001,1.26,0.665,1.2819999999999998,2.805,3.457,14.64,13.449000000000002
hibbero01,Roy Hibbert,9.0,2009.0,2017.0,218.44,270.0,"December 11, 1986",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,9.0,C,716,640.0,25.275,4.022,8.62,46.65893271461717,0.01,0.036000000000000004,27.777777777777786,4.013,8.584,46.7497670083877,46.716937354988396,2.128,2.8139999999999996,75.62189054726367,2.404,4.053,6.4570000000000025,1.317,0.355,1.749,1.594,3.159,10.183,10.024
tarplro01,Roy Tarpley,6.0,1987.0,1995.0,210.82,230.0,"November 28, 1964",University of Michigan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,PF,304,61.0,27.243000000000002,5.355,11.015999999999998,48.611111111111114,0.02,0.125,16.0,5.336,10.890999999999998,48.99458268294923,48.701888162672475,2.23,3.013,74.01261201460339,3.549,6.681,10.23,1.0659999999999998,1.138,1.224,1.99,3.451,12.960999999999999,14.734000000000002
westbru01,Russell Westbrook,11.0,2009.0,2019.0,190.5,200.0,"November 12, 1988","University of California, Los Angeles",1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,8.0,8.0,0.0,0.0,0.0,19.0,11.0,PG,914,897.0,34.85,8.148,18.861,43.20025449339908,1.15,3.747,30.69121964238057,6.9979999999999976,15.114,46.30144237131137,46.24887333651449,5.787000000000001,7.183,80.56522344424334,1.6909999999999998,5.312,7.002999999999999,8.339,1.774,0.301,4.04,2.545,23.232,21.954
anderry01,Ryan Anderson,11.0,2009.0,2019.0,208.28,240.0,"May 6, 1988",University of California,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,PF,693,303.0,25.525,4.104,9.779,41.96748133756007,1.9809999999999999,5.247999999999998,37.74771341463415,2.123,4.5310000000000015,46.85499889649086,52.09632886798241,1.73,2.023,85.51655956500247,1.876,3.281,5.157,0.889,0.502,0.32799999999999996,0.9179999999999999,1.96,11.919,9.949
cassesa01,Sam Cassell,15.0,1994.0,2008.0,190.5,185.0,"November 18, 1969",Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,15.0,PG,1129,750.0,29.54,5.5470000000000015,12.331,44.984186197388695,0.6990000000000001,2.082,33.57348703170029,4.849,10.249,47.31193287149965,47.81850620387641,3.522,4.098,85.94436310395315,0.599,2.563,3.162,5.785,1.03,0.161,2.379,2.787,15.315,12.927
skilesc01,Scott Skiles,10.0,1987.0,1996.0,185.42,180.0,"March 5, 1964",Michigan State University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,PG,602,371.0,27.927,3.8110000000000004,8.749,43.559263915876095,0.87,2.2969999999999997,37.875489769264256,2.94,6.452000000000001,45.56726596404216,48.53126071551034,2.573,2.8939999999999997,88.90808569454042,0.45799999999999996,2.0780000000000003,2.537,6.452000000000001,0.831,0.048,2.495,2.234,11.065,10.944
pippesc01,Scottie Pippen,17.0,1988.0,2004.0,203.2,210.0,"September 25, 1965",University of Central Arkansas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,7.0,10.0,8.0,2.0,25.0,17.0,SF,1386,1253.0,35.479,6.317,13.499,46.79605896733091,0.85,2.642,32.17259651778955,5.4670000000000005,10.856,50.35924834193072,49.94444032891325,2.81,3.971,70.76303198186855,1.828,4.721,6.5489999999999995,5.183,1.949,0.8170000000000001,2.784,2.897,16.293,16.766
elliose01,Sean Elliott,12.0,1990.0,2001.0,203.2,205.0,"February 2, 1968",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,12.0,SF,827,785.0,33.056999999999995,5.122000000000001,11.067,46.28173850185235,0.8,2.149,37.2266170311773,4.322,8.918,48.463781116842355,49.89608746724497,3.057,3.823,79.96337954486006,1.087,3.2,4.287,2.544,0.768,0.38799999999999996,1.784,2.2319999999999998,14.102,11.362
battish01,Shane Battier,13.0,2002.0,2014.0,203.2,220.0,"September 9, 1978",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,13.0,SF,1089,761.0,30.336,2.946,6.7829999999999995,43.432109685979654,1.275,3.346,38.10520023909145,1.67,3.437,48.588885656095435,52.83060592658116,1.18,1.5819999999999999,74.58912768647279,1.2570000000000001,2.804,4.062,1.6840000000000002,0.978,0.882,0.879,2.291,8.347000000000001,8.544
onealsh01,Shaquille O'Neal,19.0,1993.0,2011.0,215.9,325.0,"March 6, 1972",Louisiana State University,1.0,3.0,3.0,0.0,0.0,0.0,1.0,8.0,2.0,4.0,14.0,15.0,3.0,0.0,3.0,40.0,19.0,C,1423,1411.0,35.148,9.396,16.222,57.92134138823819,0.001,0.015,6.666666666666668,9.396,16.207,57.974949096069615,57.9244236222414,4.992,9.535,52.35448348190875,3.5660000000000003,7.401,10.968,2.535,0.602,2.242,2.782,3.4539999999999997,23.785,22.526
abdursh01,Shareef Abdur-Rahim,12.0,1997.0,2008.0,205.74,225.0,"December 11, 1976",University of California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,PF,836,704.0,34.702,6.528,13.825,47.21880650994574,0.184,0.624,29.48717948717949,6.343,13.200999999999999,48.049390197712285,47.88426763110306,4.803,5.931,80.98128477491147,2.245,5.252000000000002,7.4979999999999976,2.531,0.983,0.763,2.571,2.812,18.042,16.008
kempsh01,Shawn Kemp,14.0,1990.0,2003.0,208.28,230.0,"November 26, 1969",Trinity Valley Community College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,9.0,14.0,PF,1139,806.0,28.296999999999997,5.284,10.808,48.88971132494449,0.032,0.11800000000000001,27.118644067796605,5.252999999999999,10.69,49.139382600561284,49.03774981495189,4.21,5.6370000000000005,74.68511619655845,2.932,5.572,8.505,1.6369999999999998,1.127,1.2429999999999999,2.67,3.6630000000000003,14.81,14.04
mariosh01,Shawn Marion,16.0,2000.0,2015.0,200.66,220.0,"May 7, 1978","University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,6.0,16.0,SF,1272,1165.0,34.539,6.215,12.899000000000001,48.18202961469882,0.6779999999999999,2.0540000000000003,33.00876338851023,5.537999999999999,10.845,51.06500691562932,50.810140320955114,2.001,2.469,81.044957472661,2.352,6.327000000000001,8.679,1.8519999999999999,1.483,1.069,1.486,2.211,15.109000000000002,17.345
floydsl01,Sleepy Floyd,13.0,1983.0,1995.0,190.5,170.0,"March 6, 1960",Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,PG,993,606.0,27.614,4.652,10.462,44.46568533741159,0.551,1.681,32.77810826888757,4.101,8.781,46.70310898530919,47.09902504301281,2.963,3.636,81.49064906490648,0.654,1.936,2.589,5.432,1.171,0.222,2.36,2.044,12.817,11.342
curryst01,Stephen Curry,10.0,2010.0,2019.0,190.5,190.0,"March 14, 1988",Davidson College,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,14.0,10.0,PG,784,776.0,34.755,8.212,17.338,47.36417118468104,3.6489999999999996,8.44,43.2345971563981,4.562,8.898,51.269948302989434,57.887299573191825,3.7319999999999998,4.133,90.29760464553593,0.7140000000000001,3.883,4.5969999999999995,6.5889999999999995,1.7309999999999999,0.23,3.1719999999999997,2.468,23.805,21.784000000000002
marbust01,Stephon Marbury,13.0,1997.0,2009.0,187.96,180.0,"February 20, 1977",Georgia Institute of Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,13.0,PG,878,834.0,37.391,6.7410000000000005,15.655999999999999,43.05697496167603,1.159,3.5839999999999996,32.338169642857146,5.5820000000000025,12.072000000000001,46.23923127899271,46.75843127235565,4.377,5.585,78.37063563115487,0.682,2.2769999999999997,2.9589999999999996,7.5360000000000005,1.197,0.138,2.985,2.379,19.019000000000002,15.362
francst01,Steve Francis,9.0,2000.0,2008.0,190.5,195.0,"February 21, 1977",University of Maryland,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,9.0,PG,581,548.0,37.614000000000004,6.15,14.349,42.86012962575789,1.002,2.928,34.22131147540984,5.148,11.422,45.07091577657153,46.351662136734284,4.843,6.0829999999999975,79.6153213874733,1.663,3.943,5.606,6.0429999999999975,1.4680000000000002,0.386,3.53,3.1510000000000002,18.145,15.527000000000001
johnsst03,Steve Johnson,10.0,1982.0,1991.0,208.28,235.0,"November 3, 1957",Oregon State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,C,639,331.0,21.695999999999998,4.504,7.912000000000001,56.92618806875631,0.0,0.006,0.0,4.504,7.9060000000000015,56.96939033645332,56.92618806875631,2.66,4.1960000000000015,63.393708293612974,1.903,3.585,5.4879999999999995,1.225,0.46,0.833,2.343,3.833,11.668,8.556000000000001
nashst01,Steve Nash,18.0,1997.0,2014.0,190.5,195.0,"February 7, 1974",Santa Clara University,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,7.0,8.0,0.0,0.0,0.0,17.0,18.0,PG,1337,1166.0,31.680999999999997,5.287999999999999,10.827,48.840860810935624,1.393,3.2739999999999996,42.547342700061094,3.895,7.553,51.56891301469615,55.273852406021994,2.585,2.86,90.3846153846154,0.532,2.508,3.04,8.524,0.722,0.087,2.888,1.661,14.554,16.562
smithst01,Steve Smith,14.0,1992.0,2005.0,200.66,200.0,"March 31, 1969",Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,SG,1032,790.0,30.772,4.896,11.17,43.831692032229185,1.244,3.443,36.13128085971537,3.6519999999999997,7.727,47.26284457098486,49.40017905102954,3.273,3.867,84.63925523661754,1.173,2.051,3.225,3.02,0.778,0.295,1.7919999999999998,2.4219999999999997,14.31,10.547
princta01,Tayshaun Prince,14.0,2003.0,2016.0,205.74,212.0,"February 28, 1980",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,14.0,SF,1157,1029.0,31.593000000000004,4.495,9.965,45.107877571500254,0.581,1.599,36.33520950594122,3.9139999999999997,8.366,46.784604350944306,48.023080782739584,1.556,2.051,75.86543149683082,1.169,3.208,4.377,2.398,0.588,0.506,1.0759999999999998,1.2919999999999998,11.127,10.663
brandte01,Terrell Brandon,11.0,1992.0,2002.0,180.34,180.0,"May 20, 1970",University of Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0,PG,762,495.0,29.516,5.345,11.917,44.851892254762106,0.5379999999999999,1.5119999999999998,35.58201058201058,4.8069999999999995,10.405999999999999,46.194503171247355,47.10917177141897,2.4090000000000003,2.7569999999999997,87.37758433079433,0.581,2.432,3.013,5.997000000000001,1.5390000000000001,0.308,1.95,1.825,13.638,13.800999999999998
cummite01,Terry Cummings,18.0,1983.0,2000.0,205.74,220.0,"March 15, 1961",DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,18.0,PF,1293,883.0,28.505,6.746,13.905,48.51492268967998,0.035,0.124,28.22580645161291,6.7120000000000015,13.780999999999999,48.704738407952966,48.64077669902913,2.81,3.98,70.60301507537689,2.657,4.592,7.2479999999999976,1.828,1.046,0.551,1.834,3.24,16.337,13.607999999999999
portete01,Terry Porter,17.0,1986.0,2002.0,190.5,195.0,"April 8, 1963",University of Wisconsin-Stevens Point,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,17.0,PG,1398,822.0,28.107,4.3260000000000005,9.338,46.32683658170914,1.036,2.694,38.455827765404614,3.29,6.644,49.51836243226972,51.87406296851574,2.7680000000000002,3.3160000000000003,83.47406513872136,0.564,2.471,3.035,5.568,1.23,0.139,2.076,1.751,12.456,13.043
ratlith01,Theo Ratliff,16.0,1996.0,2011.0,208.28,225.0,"April 17, 1973",University of Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,16.0,C,854,554.0,25.026999999999997,2.6889999999999996,5.4220000000000015,49.59424566580598,0.0,0.002,0.0,2.6889999999999996,5.419,49.62170142092637,49.59424566580598,1.6969999999999998,2.399,70.73780741975824,1.892,3.71,5.602,0.5660000000000001,0.484,2.383,1.215,2.821,7.074,8.636000000000001
duncati01,Tim Duncan,19.0,1998.0,2016.0,210.82,250.0,"April 25, 1976",Wake Forest University,2.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0,3.0,2.0,15.0,15.0,15.0,8.0,7.0,52.0,19.0,C,1643,1640.0,34.533,7.4620000000000015,14.774000000000001,50.507648571815345,0.021,0.124,16.935483870967744,7.441,14.65,50.79180887372014,50.5787193718695,4.329,6.229,69.4975116391074,2.822,8.103,10.925,3.037,0.726,2.184,2.443,2.438,19.274,22.054000000000002
hardati01,Tim Hardaway,13.0,1990.0,2003.0,182.88,175.0,"September 1, 1966",University of Texas at El Paso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,5.0,0.0,0.0,0.0,10.0,13.0,PG,923,822.0,35.404,6.4670000000000005,15.074000000000002,42.90168502056521,1.79,5.08,35.23622047244094,4.677,9.993,46.802761933353345,48.8390606342046,2.9530000000000003,3.7880000000000003,77.95670538542768,0.625,2.654,3.28,8.101,1.642,0.15,2.867,2.3280000000000003,17.677,16.213
chambto01,Tom Chambers,16.0,1982.0,1998.0,208.28,220.0,"June 21, 1959",University of Utah,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,16.0,PF,1215,795.0,30.439,6.572,14.097999999999999,46.61654135338347,0.209,0.682,30.645161290322577,6.3629999999999995,13.415999999999999,47.4284436493739,47.35778124556674,4.516,5.5829999999999975,80.88841124843273,1.712,4.273,5.985,2.03,0.779,0.5720000000000001,2.269,3.375,17.869,12.998
guglito01,Tom Gugliotta,13.0,1993.0,2005.0,208.28,240.0,"December 19, 1969",North Carolina State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,PF,775,614.0,30.826999999999998,5.053999999999999,11.227,45.01647813307204,0.272,0.95,28.631578947368425,4.782,10.277000000000001,46.531088839155395,46.227843591342314,2.535,3.3539999999999996,75.5813953488372,2.074,5.212999999999999,7.2860000000000005,2.795,1.4169999999999998,0.643,2.263,2.475,12.915999999999999,13.328
allento01,Tony Allen,14.0,2005.0,2018.0,193.04,213.0,"January 11, 1982","Butler County Community College, Oklahoma State University",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,6.0,14.0,SG,932,491.0,21.68,3.052,6.459,47.251896578417714,0.139,0.527,26.375711574952565,2.912,5.932,49.08968307484828,48.327914537854156,1.614,2.275,70.94505494505495,1.226,2.225,3.452,1.268,1.389,0.41200000000000003,1.3219999999999998,2.365,7.856,6.622000000000001
evansty01,Tyreke Evans,10.0,2010.0,2019.0,198.12,220.0,"September 19, 1989",University of Memphis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,SG,598,430.0,30.714000000000002,5.893,13.413,43.93498844404681,0.8390000000000001,2.6069999999999998,32.18258534714231,5.053999999999999,10.806,46.77031278919121,47.062551256243935,3.072,4.067,75.53479223014506,0.841,3.741,4.582,4.803,1.236,0.373,2.5,2.204,15.697000000000001,13.472000000000001
