ID,Player,Years,From,To,Ht(cm),Wt(kg),Birth Date,Colleges,MVP,Finals MVP,All-Star MVP,Most Improved,Sixth Man,Defence Player,Rookie,All 1st,All 2nd,All 3rd,All Tot,All-Star,D Tot,D 1st,D 2nd,Total Awards,Years.1,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PIR,Group
ackeral01,Alex Acker,2.0,2006.0,2009.0,195.58,185.0,"January 21, 1983",Pepperdine University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SG,30,0.0,7.8,1.133,3.0669999999999997,36.94163677861103,0.267,0.833,32.052821128451384,0.867,2.233,38.826690550828474,41.294424519074006,0.16699999999999998,0.33299999999999996,50.150150150150154,0.3,0.667,0.9670000000000001,0.5329999999999999,0.2,0.133,0.3670000000000001,0.433,2.7,1.633,0
blackal01,Alex Blackwell,1.0,1993.0,1993.0,198.12,250.0,"June 27, 1970",Monmouth University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,27,0.0,4.037,0.519,1.556,33.35475578406169,0.0,0.111,0.0,0.519,1.444,35.94182825484765,33.35475578406169,0.222,0.29600000000000004,75.0,0.37,0.48100000000000004,0.852,0.259,0.14800000000000002,0.07400000000000001,0.185,0.519,1.2590000000000001,0.778,0
bradlal02,Alex Bradley,1.0,1982.0,1982.0,198.12,215.0,"October 30, 1959",Villanova University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,39,0.0,8.487,1.385,2.641,52.442256720939035,0.0,0.026000000000000002,0.0,1.385,2.615,52.96367112810707,52.442256720939035,0.7440000000000001,1.2309999999999999,60.4386677497969,0.795,0.872,1.6669999999999998,0.282,0.308,0.128,0.718,0.9490000000000001,3.513,2.487,0
carusal01,Alex Caruso,2.0,2018.0,2019.0,195.58,186.0,"February 28, 1994",Texas A&M University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,62,11.0,17.629,2.048,4.6610000000000005,43.93906886934136,0.597,1.5,39.8,1.452,3.161,45.934830749762725,50.34327397554173,1.161,1.516,76.58311345646437,0.565,1.565,2.129,2.452,0.758,0.306,1.355,1.71,5.855,5.468,1
garcial01,Alex Garcia,2.0,2004.0,2005.0,190.5,220.0,"March 4, 1980",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SG,10,3.0,15.9,1.9,5.9,32.20338983050847,0.5,1.8,27.777777777777786,1.4,4.1,34.14634146341464,36.440677966101696,0.4,0.6,66.66666666666667,0.7,0.8,1.5,1.8,0.6,0.1,0.9,1.5,4.7,2.1,0
kirkal01,Alex Kirk,1.0,2015.0,2015.0,213.36,245.0,"November 14, 1991",University of New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,5,0.0,2.8,0.2,0.8,25.0,0.0,0.0,0.0,0.2,0.8,25.0,25.0,0.4,0.4,100.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.8,0.4,0
lenal01,Alex Len,6.0,2014.0,2019.0,215.9,250.0,"June 16, 1993",University of Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,C,412,171.0,19.903,3.01,6.175,48.74493927125506,0.19399999999999998,0.556,34.89208633093525,2.8160000000000003,5.619,50.11567894643175,50.31578947368421,1.735,2.498,69.45556445156124,2.0580000000000003,4.25,6.308,0.8370000000000001,0.408,1.002,1.2670000000000001,2.697,7.949,8.613999999999999,1
poythal01,Alex Poythress,3.0,2017.0,2019.0,205.74,235.0,"September 6, 1993",University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PF,52,2.0,10.885,1.462,3.096,47.22222222222222,0.365,1.0190000000000001,35.81943081452405,1.0959999999999999,2.077,52.768415984593155,53.11692506459946,0.5,0.75,66.66666666666666,0.904,1.442,2.346,0.462,0.192,0.25,0.34600000000000003,1.4809999999999999,3.7880000000000003,3.327,1
scaleal01,Alex Scales,1.0,2006.0,2006.0,193.04,185.0,"July 3, 1978",University of Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
stephal01,Alex Stepheson,1.0,2016.0,2016.0,208.28,270.0,"August 7, 1987","University of North Carolina, University of Southern California",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,8,0.0,9.125,1.125,3.375,33.33333333333333,0.0,0.0,0.0,1.125,3.375,33.33333333333333,33.33333333333333,0.5,1.5,33.33333333333333,2.375,1.125,3.5,0.25,0.125,0.625,0.0,1.5,2.75,2.5,0
stivral01,Alex Stivrins,2.0,1986.0,1993.0,203.2,220.0,"November 29, 1962","Creighton University, University of Colorado",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PF-SF,22,0.0,4.091,0.909,1.955,46.496163682864456,0.0,0.091,0.0,0.909,1.864,48.766094420600865,46.496163682864456,0.182,0.364,50.0,0.455,0.545,1.0,0.182,0.091,0.091,0.455,0.591,2.0,1.091,0
johnsal01,Alexander Johnson,2.0,2007.0,2008.0,205.74,240.0,"February 8, 1983",Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PF,102,25.0,12.765,1.49,2.8819999999999997,51.7002081887578,0.0,0.0,0.0,1.49,2.8819999999999997,51.7002081887578,51.7002081887578,1.324,1.9709999999999999,67.1740233384069,0.804,1.892,2.696,0.294,0.373,0.441,0.873,2.127,4.303999999999999,3.069,1
volkoal01,Alexander Volkov,2.0,1990.0,1992.0,208.28,218.0,"March 28, 1964",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,C,149,31.0,16.463,2.6039999999999996,5.725,45.48471615720525,0.322,0.966,33.333333333333336,2.282,4.758,47.96132828919714,48.29694323144106,1.3090000000000002,2.134,61.340206185567006,1.04,1.537,2.577,2.235,0.685,0.349,1.034,2.309,6.8389999999999995,5.396,1
shvedal01,Alexey Shved,3.0,2013.0,2015.0,198.12,190.0,"December 16, 1988",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SG,182,25.0,17.973,2.445,6.6320000000000014,36.86670687575392,0.89,2.907,30.61575507395941,1.555,3.725,41.74496644295302,43.576598311218326,1.632,2.1430000000000002,76.15492300513299,0.467,1.484,1.9509999999999998,2.5269999999999997,0.604,0.26899999999999996,1.335,1.104,7.412000000000001,5.626,1
ajincal01,Alexis Ajinca,7.0,2009.0,2017.0,218.44,248.0,"May 6, 1988",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,C,296,76.0,13.225999999999999,2.193,4.348,50.43698252069917,0.040999999999999995,0.142,28.87323943661973,2.1519999999999997,4.206,51.16500237755586,50.908463661453546,0.848,1.064,79.69924812030075,1.169,2.72,3.889,0.486,0.348,0.611,0.841,2.24,5.274,5.155,1
mckinal01,Alfonzo McKinnie,2.0,2018.0,2019.0,203.2,215.0,"September 17, 1992",University of Wisconsin-Green Bay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SF,86,5.0,12.279000000000002,1.651,3.372,48.962040332147104,0.523,1.4769999999999999,35.409614082599866,1.128,1.895,59.52506596306068,56.717081850533816,0.337,0.593,56.82967959527825,0.953,2.0,2.9530000000000003,0.3720000000000001,0.221,0.18600000000000005,0.384,1.651,4.163,3.884,1
hugheri01,Alfredrick Hughes,1.0,1986.0,1986.0,195.58,215.0,"July 19, 1962",Loyola University of Chicago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,71,0.0,12.450999999999999,2.197,5.3660000000000005,40.94297428251957,0.042,0.239,17.573221757322177,2.155,5.127000000000002,42.032377608738045,41.33432724562058,0.69,1.183,58.326289095519854,0.69,0.9009999999999999,1.5919999999999999,0.873,0.38,0.07,0.9009999999999999,1.155,5.127000000000002,2.324,0
johnsal02,Alize Johnson,1.0,2019.0,2019.0,205.74,212.0,"April 22, 1996",Missouri State,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,14,0.0,4.5710000000000015,0.28600000000000003,1.143,25.02187226596675,0.071,0.14300000000000002,49.650349650349646,0.214,1.0,21.4,28.12773403324584,0.28600000000000003,0.5710000000000001,50.087565674255714,0.28600000000000003,1.071,1.357,0.071,0.071,0.214,0.0,0.5,0.929,1.0,0
houstal01,Allan Houston,12.0,1994.0,2005.0,198.12,200.0,"April 20, 1971",University of Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,12.0,SG,902,790.0,34.186,6.399,14.398,44.44367273232393,1.531,3.8,40.28947368421053,4.868,10.597999999999999,45.93319494244197,49.76038338658146,3.1489999999999996,3.639,86.53476229733444,0.41200000000000003,2.49,2.9019999999999997,2.36,0.675,0.165,2.1319999999999997,2.4530000000000003,17.477999999999998,10.507,2
rayal01,Allan Ray,1.0,2007.0,2007.0,187.96,190.0,"June 17, 1984",Villanova University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,47,5.0,15.106,2.128,5.511,38.613681727454185,1.021,2.468,41.36952998379254,1.1059999999999999,3.043,36.34571146894512,47.87697332607512,0.894,1.17,76.41025641025642,0.38299999999999995,1.085,1.4680000000000002,0.915,0.426,0.064,0.894,1.8090000000000002,6.17,2.681,1
crabbal01,Allen Crabbe,6.0,2014.0,2019.0,198.12,212.0,"April 9, 1992",University of California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,SG,361,113.0,24.66800000000001,3.363,7.7920000000000025,43.15965092402464,1.665,4.23,39.36170212765957,1.6980000000000002,3.562,47.66984839977541,53.84368583162218,1.078,1.3019999999999998,82.79569892473118,0.285,2.6039999999999996,2.889,1.161,0.604,0.28300000000000003,0.765,2.0780000000000003,9.468,6.909,1
iversal01,Allen Iverson,14.0,1997.0,2010.0,182.88,165.0,"June 7, 1975",Georgetown University,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,11.0,0.0,0.0,0.0,22.0,14.0,SG,985,972.0,41.408,9.362,22.12,42.3236889692586,1.2,3.8160000000000003,31.446540880503143,8.162,18.304000000000002,44.59134615384616,45.03616636528029,6.9570000000000025,8.927999999999997,77.92338709677419,0.816,2.907,3.7230000000000003,6.141,2.162,0.18100000000000002,3.536,1.963,26.881999999999998,18.862000000000002,3
trieral01,Allonzo Trier,1.0,2019.0,2019.0,195.58,200.0,"January 17, 1996",University of Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,64,3.0,22.796999999999997,3.625,8.094,44.78626142821844,0.812,2.062,39.3792434529583,2.812,6.0310000000000015,46.62576687116564,49.8023227081789,2.7969999999999997,3.484,80.2812858783008,0.484,2.594,3.0780000000000003,1.859,0.43799999999999994,0.21899999999999997,1.8119999999999998,1.828,10.859000000000002,7.6560000000000015,1
geeal01,Alonzo Gee,8.0,2010.0,2017.0,198.12,225.0,"May 29, 1987",University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,SF,418,213.0,21.708000000000002,2.395,5.524,43.356263577118035,0.445,1.368,32.52923976608187,1.95,4.1560000000000015,46.92011549566891,47.38414192614048,1.354,1.797,75.3478018920423,0.9309999999999999,2.325,3.2560000000000002,1.057,0.907,0.242,1.069,1.895,6.5889999999999995,5.513999999999999,1
mournal01,Alonzo Mourning,15.0,1993.0,2008.0,208.28,240.0,"February 8, 1970",Georgetown University,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,7.0,2.0,2.0,0.0,13.0,15.0,C,933,743.0,30.624000000000002,5.956,11.32,52.61484098939929,0.031,0.11599999999999999,26.72413793103448,5.925,11.205,52.87817938420349,52.751766784452286,4.779,6.9460000000000015,68.8021883098186,2.533,5.83,8.362,1.101,0.4920000000000001,2.7560000000000002,2.61,3.365,16.722,15.925999999999998,3
fordal01,Alphonso Ford,2.0,1994.0,1995.0,185.42,190.0,"October 31, 1971",Mississippi Valley State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,11,0.0,10.364,1.455,4.727,30.780621958959173,0.091,0.909,10.011001100110013,1.364,3.818,35.7255107386066,31.743177491009106,0.182,0.364,50.0,0.727,1.091,1.818,0.909,0.273,0.0,0.818,0.636,3.182,1.273,0
fordal02,Alton Ford,3.0,2002.0,2004.0,205.74,275.0,"May 29, 1981",University of Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PF,73,0.0,7.178,0.9590000000000001,1.89,50.74074074074074,0.0,0.0,0.0,0.9590000000000001,1.89,50.74074074074074,50.74074074074074,0.63,0.904,69.69026548672565,0.479,1.219,1.699,0.151,0.08199999999999999,0.11,0.507,1.575,2.548,1.301,0
listeal01,Alton Lister,16.0,1982.0,1998.0,213.36,240.0,"October 1, 1958",Arizona State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,C,1040,619.0,19.963,2.6489999999999996,5.1770000000000005,51.16863048097354,0.001,0.011000000000000001,9.090909090909092,2.648,5.166,51.25822686798296,51.17828858412209,1.35,2.247,60.08010680907879,1.945,4.3069999999999995,6.2520000000000024,0.946,0.375,1.5530000000000002,1.515,3.363,6.649,7.471,2
heggsal01,Alvin Heggs,1.0,1996.0,1996.0,203.2,225.0,"December 12, 1967",University of Texas at Austin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,4,0.0,3.5,0.75,1.25,60.0,0.0,0.0,0.0,0.75,1.25,60.0,60.0,0.5,0.75,66.66666666666666,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0
jonesal01,Alvin Jones,1.0,2002.0,2002.0,210.82,265.0,"September 9, 1978",Georgia Institute of Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C,25,2.0,5.24,0.32,0.8,40.0,0.0,0.0,0.0,0.32,0.8,40.0,40.0,0.4,0.8,50.0,0.52,0.96,1.48,0.12,0.12,0.36,0.48,1.4,1.04,0.36,0
roberal01,Alvin Robertson,10.0,1985.0,1996.0,190.5,185.0,"July 22, 1962",University of Arkansas,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,2.0,4.0,13.0,10.0,SG,792,693.0,31.766,5.699,11.923,47.798372892728345,0.306,1.032,29.65116279069767,5.394,10.890999999999998,49.527132494720405,49.08160697810954,2.366,3.182,74.35575109993715,2.081,3.14,5.221,5.063,2.7119999999999997,0.41,2.721,3.398,14.071,14.319,3
simsal01,Alvin Sims,1.0,1999.0,1999.0,193.04,235.0,"October 18, 1974",University of Louisville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,4,0.0,6.25,1.0,2.5,40.0,0.25,0.25,100.0,0.75,2.25,33.33333333333333,45.0,0.5,1.25,40.0,0.75,0.25,1.0,1.25,0.5,0.0,1.5,0.5,2.75,1.25,0
willial02,Alvin Williams,9.0,1998.0,2007.0,195.58,185.0,"August 6, 1974",Villanova University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,PG,478,351.0,27.81,3.676,8.755,41.987435750999424,0.462,1.4769999999999999,31.27962085308057,3.213,7.278,44.14674361088212,44.62592804111936,1.3619999999999999,1.795,75.87743732590529,0.544,1.964,2.508,4.09,1.192,0.249,1.354,1.973,9.176,8.377,2
mccasam01,Amal McCaskill,4.0,1997.0,2004.0,210.82,235.0,"October 28, 1973",Marquette University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,C,116,4.0,8.405,0.716,1.879,38.10537519957424,0.0,0.026000000000000002,0.0,0.716,1.8530000000000002,38.640043173232606,38.10537519957424,0.371,0.621,59.742351046698865,0.647,1.216,1.8619999999999999,0.319,0.207,0.31,0.44799999999999995,1.147,1.8019999999999998,1.4909999999999999,0
stoudam01,Amar'e Stoudemire,14.0,2003.0,2016.0,208.28,245.0,"November 16, 1982",None,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,6.0,0.0,0.0,0.0,12.0,14.0,C,924,758.0,31.009,6.9620000000000015,13.017000000000001,53.483905661826846,0.037000000000000005,0.155,23.87096774193548,6.925,12.863,53.83658555546917,53.62602750249674,4.93,6.4879999999999995,75.98643649815044,2.412,5.386,7.798999999999999,1.206,0.7559999999999999,1.253,2.311,3.1919999999999997,18.891,16.789,3
jeffeam01,Amile Jefferson,1.0,2019.0,2019.0,205.74,222.0,"May 7, 1993",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,12,0.0,5.6670000000000025,0.833,1.3330000000000002,62.49062265566392,0.0,0.0,0.0,0.833,1.3330000000000002,62.49062265566392,62.49062265566392,0.583,0.667,87.40629685157421,0.5,1.25,1.75,0.25,0.25,0.25,0.083,0.667,2.25,3.417,0
johnsam01,Amir Johnson,14.0,2006.0,2019.0,205.74,240.0,"May 1, 1987",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,PF,920,510.0,20.709,2.9019999999999997,5.074,57.19353567205361,0.11699999999999999,0.36,32.5,2.785,4.7139999999999995,59.07933814170555,58.34647221127314,0.992,1.4769999999999999,67.16316858496953,1.9480000000000002,3.35,5.297999999999999,1.197,0.5820000000000001,0.94,1.057,2.9130000000000003,6.914,8.304,2
varejan01,Anderson Varejao,13.0,2005.0,2017.0,208.28,273.0,"September 28, 1982",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,C,715,223.0,23.41800000000001,2.7539999999999996,5.415,50.85872576177285,0.001,0.066,1.5151515151515151,2.752,5.35,51.43925233644859,50.8679593721145,1.485,2.359,62.950402713014,2.326,4.579,6.905,1.0979999999999999,0.848,0.624,0.917,2.611,6.994,9.404,2
pattean01,Andrae Patterson,2.0,1999.0,2000.0,205.74,238.0,"November 12, 1975",Indiana University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PF,42,0.0,7.405,1.095,2.405,45.53014553014553,0.0,0.11900000000000001,0.0,1.095,2.286,47.9002624671916,45.53014553014553,0.667,0.857,77.8296382730455,0.762,0.929,1.69,0.429,0.47600000000000003,0.16699999999999998,0.5710000000000001,1.595,2.8569999999999998,1.952,0
blatcan01,Andray Blatche,9.0,2006.0,2014.0,210.82,235.0,"August 22, 1986",None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,PF,591,191.0,21.804000000000002,4.052,8.67,46.7358708189158,0.08800000000000001,0.376,23.40425531914893,3.964,8.294,47.7935857246202,47.24336793540945,1.766,2.437,72.46614690192861,1.841,3.4810000000000003,5.3210000000000015,1.374,0.8490000000000001,0.794,1.5819999999999999,2.428,9.959,9.0,2
barrean01,Andre Barrett,4.0,2005.0,2008.0,177.8,172.0,"February 21, 1982",Seton Hall University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,PG,67,1.0,12.224,1.328,3.597,36.919655268279115,0.254,1.03,24.66019417475728,1.075,2.5669999999999997,41.87767822360732,40.45037531276064,0.358,0.493,72.61663286004055,0.313,0.746,1.06,2.015,0.433,0.015,0.701,1.03,3.2689999999999997,2.657,0
brownan01,Andre Brown,3.0,2007.0,2009.0,205.74,245.0,"May 12, 1981",DePaul University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PF,75,1.0,7.973,1.093,2.12,51.5566037735849,0.0,0.013000000000000001,0.0,1.093,2.1069999999999998,51.874703369719974,51.5566037735849,0.44,0.88,50.0,0.9329999999999999,1.44,2.373,0.147,0.187,0.107,0.64,0.973,2.627,2.36,0
dawkian01,Andre Dawkins,1.0,2015.0,2015.0,195.58,215.0,"September 19, 1991",Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,4,0.0,5.5,0.25,1.5,16.666666666666664,0.25,1.5,16.666666666666664,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.0,0.25,0.75,0.75,-0.75,0
drumman01,Andre Drummond,7.0,2013.0,2019.0,210.82,279.0,"August 10, 1993",University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,7.0,C,546,496.0,30.846,5.9910000000000005,11.044,54.246649764578045,0.018000000000000002,0.126,14.285714285714285,5.973,10.918,54.707821945411254,54.328141977544355,2.154,4.824,44.651741293532346,4.7989999999999995,8.863999999999997,13.663,1.147,1.3319999999999999,1.5590000000000002,1.7819999999999998,3.139,14.154000000000002,19.209,2
emmetan01,Andre Emmett,2.0,2005.0,2012.0,195.58,230.0,"August 27, 1982",Texas Tech University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SF,14,0.0,5.2139999999999995,0.429,0.929,46.17868675995694,0.0,0.071,0.0,0.429,0.857,50.05834305717619,46.17868675995694,0.5710000000000001,0.929,61.463939720129176,0.14300000000000002,0.429,0.5710000000000001,0.071,0.14300000000000002,0.071,0.214,0.429,1.429,0.7859999999999999,0
iguodan01,Andre Iguodala,15.0,2005.0,2019.0,198.12,215.0,"January 28, 1984",University of Arizona,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,15.0,SF,1232,845.0,33.384,4.323,9.31,46.43394199785178,0.9129999999999999,2.719,33.57852151526296,3.41,6.591,51.73721741769079,51.3372717508056,2.459,3.514,69.97723392145704,0.948,4.119,5.067,4.308,1.489,0.48700000000000004,1.869,1.83,12.017999999999999,13.628,2
ingraan01,Andre Ingram,2.0,2018.0,2019.0,190.5,190.0,"November 19, 1985",American University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SG,6,0.0,13.167,1.3330000000000002,3.833,34.77693712496738,0.833,2.0,41.65,0.5,1.8330000000000002,27.277686852154932,45.64309939994782,0.5,0.5,100.0,0.33299999999999996,1.0,1.3330000000000002,1.167,0.667,0.5,0.667,0.5,4.0,4.0,0
millean02,Andre Miller,17.0,2000.0,2016.0,190.5,200.0,"March 19, 1976",University of Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,PG,1372,978.0,30.755,4.638,10.087,45.97997422424904,0.157,0.691,22.720694645441387,4.48,9.397,47.67478982654039,46.75820362843264,3.057,3.7960000000000003,80.53213909378294,1.064,2.6060000000000003,3.6710000000000003,6.4170000000000025,1.169,0.16899999999999998,2.38,2.211,12.49,13.136,2
moorean01,Andre Moore,1.0,1988.0,1988.0,205.74,215.0,"July 2, 1964",Loyola University of Chicago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PF-SF,10,0.0,5.0,0.9,2.7,33.33333333333333,0.0,0.0,0.0,0.9,2.7,33.33333333333333,33.33333333333333,0.6,0.8,74.99999999999999,0.6,0.8,1.4,0.6,0.2,0.1,0.4,0.6,2.4,1.7,0
owensan01,Andre Owens,2.0,2006.0,2008.0,193.04,200.0,"October 31, 1980","Indiana University, University of Houston",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PG,54,9.0,11.148,1.2409999999999999,3.352,37.02267303102626,0.389,1.037,37.51205400192865,0.852,2.315,36.803455723542115,42.82517899761337,0.685,0.963,71.1318795430945,0.444,0.815,1.2590000000000001,1.0190000000000001,0.33299999999999996,0.055999999999999994,0.685,1.148,3.556,2.0,0
roberan03,Andre Roberson,5.0,2014.0,2018.0,200.66,210.0,"December 4, 1991",University of Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,SG,320,292.0,22.862,1.959,4.072,48.1090373280943,0.397,1.484,26.752021563342318,1.5619999999999998,2.588,60.355486862442035,52.983791748526535,0.41600000000000004,0.9440000000000001,44.067796610169495,1.222,2.909,4.131,0.875,0.934,0.722,0.622,2.191,4.731,5.941,1
spencan01,Andre Spencer,2.0,1993.0,1994.0,198.12,210.0,"July 20, 1964",Northern Arizona University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SF,48,2.0,16.062,2.6039999999999996,5.854,44.482405193030395,0.0,0.042,0.0,2.6039999999999996,5.812,44.80385409497591,44.482405193030395,2.0,2.7289999999999996,73.28691828508613,1.4169999999999998,1.7919999999999998,3.208,0.958,0.75,0.292,0.9790000000000001,2.229,7.2079999999999975,5.229,1
